ACCESSION_NUMBER	ISSUER_NAME	BALANCE	CURRENCY_VALUE	PERCENTAGE	INVESTMENT_COUNTRY	ISSUER_LEI
0001193125-26-028731	181300883.LC	4777.0	500.65	3.19545e-05	US	
0001193125-26-028731	182809707.LC	3350.0	3353.41	0.0002140349	US	
0001193125-26-028731	FW4179150.UP	15634.0	15517.8	0.0009904399	US	
0001193125-26-028731	FW4329265.UP	8987.0	8728.64	0.0005571146	US	
0001193125-26-028731	L4282675.UP	8953.0	8813.06	0.0005625028	US	
0001193125-26-028731	L4984685.UP	1809.0	1727.3	0.0001102467	US	
0001193125-26-028731	L3041743.UP	5690.0	5658.97	0.0003611897	US	
0001193125-26-028731	2074662.MA	1353.0	1371.16	8.75157e-05	US	
0001193125-26-028731	774178.BV	6281.0	6467.81	0.0004128148	US	
0001193125-26-028731	357975510.UG	20135.0	20055.22	0.0012800455	US	
0001193125-26-028731	FW3940718.UP	1909.0	1903.31	0.0001214808	US	
0001193125-26-028731	FW3117986.UP	6037.0	5990.2	0.0003823308	US	
0001193125-26-028731	209809656.LC	17940.0	17467.04	0.0011148522	US	
0001193125-26-028731	L4563054.UP	43554.0	42812.53	0.0027325547	US	
0001193125-26-028731	L4184213.UP	36509.0	35972.74	0.0022959979	US	
0001193125-26-028731	L3790689.UP	6450.0	6489.01	0.0004141679	US	
0001193125-26-028731	1971172.PW	8146.0	7960.45	0.0005080841	US	
0001193125-26-028731	DRB5719855.UP	1566.0	1510.11	9.63844e-05	US	
0001193125-26-028731	9268556.SQ	3256.0	3127.91	0.0001996421	US	
0001193125-26-028731	7758354.SQ	1706.0	973.74	6.215e-05	US	
0001193125-26-028731	L5850548.UP	5543.0	5498.09	0.0003509214	US	
0001193125-26-028731	DRB5013671.UP	13848.0	12863.22	0.0008210085	US	
0001193125-26-028731	1378410.SF	15057.0	15135.71	0.0009660526	US	
0001193125-26-028731	L3139893.UP	4437.0	4404.87	0.0002811455	US	
0001193125-26-028731	767789.BV	741.0	750.75	4.79174e-05	US	
0001193125-26-028731	1788547.MA	733.0	735.22	4.69262e-05	US	
0001193125-26-028731	186739926.UG	9015.0	1462.23	9.33284e-05	US	
0001193125-26-028731	207618557.LC	3869.0	3904.92	0.0002492356	US	
0001193125-26-028731	8881219.SQ	879.0	679.23	4.33526e-05	US	
0001193125-26-028731	2512376.MA	10194.0	10261.32	0.0006549395	US	
0001193125-26-028731	DRB5326000.UP	2474.0	2328.94	0.000148647	US	
0001193125-26-028731	2863275.MA	14488.0	14524.95	0.0009270702	US	
0001193125-26-028731	FW4872917.UP	3130.0	2785.37	0.0001777792	US	
0001193125-26-028731	L3206839.UP	6439.0	6446.6	0.000411461	US	
0001193125-26-028731	DRB4591461.UP	9047.0	8841.09	0.0005642918	US	
0001193125-26-028731	L3648404.UP	2768.0	2808.71	0.0001792689	US	
0001193125-26-028731	FW5739324.UP	5297.0	5259.71	0.0003357065	US	
0001193125-26-028731	L2786508.UP	3158.0	459.11	2.93032e-05	US	
0001193125-26-028731	L4878444.UP	2290.0	2170.53	0.0001385364	US	
0001193125-26-028731	1457255043.ST	6315.0	6683.21	0.0004265629	US	
0001193125-26-028731	L4664983.UP	7003.0	6652.41	0.0004245971	US	
0001193125-26-028731	L2936536.UP	1580.0	1557.15	9.93867e-05	US	
0001193125-26-028731	DRB4649837.UP	16745.0	15563.36	0.0009933478	US	
0001193125-26-028731	357683016.UG	15000.0	14958.51	0.0009547426	US	
0001193125-26-028731	214354417.LC	6533.0	1320.15	8.426e-05	US	
0001193125-26-028731	8823879879.ST	1118.0	1189.73	7.59358e-05	US	
0001193125-26-028731	195855241.LC	1153.0	351.69	2.2447e-05	US	
0001193125-26-028731	CBM4498097.UP	1934.0	1879.53	0.000119963	US	
0001193125-26-028731	L3708176.UP	12184.0	12328.79	0.000786898	US	
0001193125-26-028731	192633848.LC	4983.0	522.17	3.3328e-05	US	
0001193125-26-028731	DRB5845260.UP	4034.0	3904.15	0.0002491865	US	
0001193125-26-028731	LAI-00729276.LP	265.0	265.23	1.69286e-05	US	
0001193125-26-028731	FW5540889.UP	1899.0	1827.08	0.0001166153	US	
0001193125-26-028731	2085310.MA	15419.0	15785.8	0.0010075453	US	
0001193125-26-028731	L3643403.UP	907.0	576.6	3.68021e-05	US	
0001193125-26-028731	2301999.MA	4245.0	4230.29	0.0002700027	US	
0001193125-26-028731	187605116.LC	2314.0	2345.5	0.000149704	US	
0001193125-26-028731	2547098.MA	7005.0	7021.53	0.0004481565	US	
0001193125-26-028731	CBM5443947.UP	11629.0	10958.78	0.0006994556	US	
0001193125-26-028731	L4998456.UP	13580.0	12820.04	0.0008182525	US	
0001193125-26-028731	190218852.LC	12723.0	13596.75	0.0008678268	US	
0001193125-26-028731	FW4358389.UP	1073.0	155.95	9.9537e-06	US	
0001193125-26-028731	188646442.LC	140.0	29.34	1.8727e-06	US	
0001193125-26-028731	L3111214.UP	2873.0	2837.0	0.0001810745	US	
0001193125-26-028731	L3703782.UP	14647.0	14785.46	0.0009436975	US	
0001193125-26-028731	DRB5852849.UP	3816.0	3720.17	0.0002374438	US	
0001193125-26-028731	FW4086667.UP	2942.0	3052.87	0.0001948526	US	
0001193125-26-028731	196616459.LC	300.0	299.98	1.91465e-05	US	
0001193125-26-028731	L3250245.UP	1858.0	1847.68	0.0001179301	US	
0001193125-26-028731	207568744.UG	24401.0	3957.76	0.0002526082	US	
0001193125-26-028731	L1803814.UP	2760.0	2719.08	0.0001735481	US	
0001193125-26-028731	FW5433666.UP	1609.0	1507.15	9.61954e-05	US	
0001193125-26-028731	8779254694.ST	4976.0	5290.5	0.0003376717	US	
0001193125-26-028731	DRB5537837.UP	3273.0	3113.1	0.0001986969	US	
0001193125-26-028731	FW3670951.UP	2628.0	2751.02	0.0001755867	US	
0001193125-26-028731	FW4242742.UP	9847.0	9973.7	0.0006365819	US	
0001193125-26-028731	FW4653716.UP	657.0	636.89	4.06502e-05	US	
0001193125-26-028731	2215805.PW	5899.0	5802.15	0.0003703283	US	
0001193125-26-028731	6700779.SQ	1470.0	115.22	7.354e-06	US	
0001193125-26-028731	DRB5355822.UP	14967.0	14132.17	0.0009020006	US	
0001193125-26-028731	CBM5727030.UP	3926.0	3889.06	0.0002482233	US	
0001193125-26-028731	FW3648577.UP	2729.0	2817.28	0.0001798159	US	
0001193125-26-028731	FW4009841.UP	20288.0	2949.91	0.0001882811	US	
0001193125-26-028731	L4220402.UP	30618.0	31158.93	0.0019887514	US	
0001193125-26-028731	DRB5840495.UP	5581.0	5432.04	0.0003467057	US	
0001193125-26-028731	CBM4780916.UP	11230.0	10478.38	0.0006687936	US	
0001193125-26-028731	L5844478.UP	3007.0	2958.18	0.0001888089	US	
0001193125-26-028731	2371145.MA	40288.0	40233.19	0.0025679256	US	
0001193125-26-028731	186957276.LC	7278.0	7312.92	0.0004667548	US	
0001193125-26-028731	L2616721.UP	8574.0	1882.17	0.0001201315	US	
0001193125-26-028731	L5556634.UP	7748.0	7521.05	0.0004800389	US	
0001193125-26-028731	299545942.UG	1486.0	1477.16	9.42813e-05	US	
0001193125-26-028731	299477972.UG	2224.0	2211.82	0.0001411717	US	
0001193125-26-028731	LAI-00748287.LP	16559.0	7756.01	0.0004950355	US	
0001193125-26-028731	184553687.LC	5451.0	571.31	3.64645e-05	US	
0001193125-26-028731	DRB5325363.UP	1325.0	395.97	2.52732e-05	US	
0001193125-26-028731	DRB5728267.UP	1273.0	1255.53	8.01355e-05	US	
0001193125-26-028731	334065969.UG	35823.0	34768.62	0.0022191437	US	
0001193125-26-028731	LAI-00711586.LP	3700.0	3692.22	0.0002356598	US	
0001193125-26-028731	7767766.SQ	340.0	195.95	1.25067e-05	US	
0001193125-26-028731	5000052079.FP	78338.0	80761.65	0.0051546971	US	
0001193125-26-028731	DRB5438508.UP	4770.0	4474.56	0.0002855935	US	
0001193125-26-028731	L4187357.UP	7905.0	7770.65	0.0004959699	US	
0001193125-26-028731	211491606.LC	14583.0	14227.9	0.0009081107	US	
0001193125-26-028731	L5550280.UP	1067.0	1045.35	6.67206e-05	US	
0001193125-26-028731	283145866.UG	9606.0	9349.89	0.0005967665	US	
0001193125-26-028731	FW4187142.UP	9090.0	9150.71	0.0005840537	US	
0001193125-26-028731	8875512.SQ	1320.0	103.52	6.6073e-06	US	
0001193125-26-028731	191487175.LC	14085.0	1476.08	9.42124e-05	US	
0001193125-26-028731	FW4184182.UP	1197.0	1204.91	7.69046e-05	US	
0001193125-26-028731	LAI-00814583.LP	4122.0	4072.68	0.0002599431	US	
0001193125-26-028731	209967537.LC	19462.0	19045.2	0.0012155799	US	
0001193125-26-028731	287297269.UG	3317.0	3341.44	0.0002132709	US	
0001193125-26-028731	210588872.LC	13220.0	3288.96	0.0002099213	US	
0001193125-26-028731	189341401.LC	2991.0	3061.72	0.0001954175	US	
0001193125-26-028731	2527549.MA	5680.0	5688.1	0.000363049	US	
0001193125-26-028731	DRB5446659.UP	4691.0	4499.64	0.0002871942	US	
0001193125-26-028731	305295192.UG	10442.0	10083.11	0.0006435651	US	
0001193125-26-028731	8368977.SQ	1200.0	1067.6	6.81407e-05	US	
0001193125-26-028731	DRB5713265.UP	1844.0	1785.59	0.0001139672	US	
0001193125-26-028731	L4221897.UP	23494.0	23336.01	0.0014894453	US	
0001193125-26-028731	191529559.LC	3395.0	3547.74	0.0002264382	US	
0001193125-26-028731	FW3810897.UP	140.0	140.1	8.942e-06	US	
0001193125-26-028731	1834058.MA	1128.0	1131.4	7.22128e-05	US	
0001193125-26-028731	210130326.LC	7036.0	1742.3	0.0001112041	US	
0001193125-26-028731	L3643710.UP	1134.0	1142.84	7.2943e-05	US	
0001193125-26-028731	LAI-00837106.LP	15648.0	13549.74	0.0008648264	US	
0001193125-26-028731	APP-25257063.FP	11969.0	12273.13	0.0007833454	US	
0001193125-26-028731	206287259.LC	388.0	387.4	2.47262e-05	US	
0001193125-26-028731	1778758.PW	3303.0	981.54	6.26478e-05	US	
0001193125-26-028731	2353681.PW	18346.0	17665.02	0.0011274884	US	
0001193125-26-028731	FW4183390.UP	6537.0	6579.92	0.0004199703	US	
0001193125-26-028731	FW4319961.UP	5667.0	5746.29	0.000366763	US	
0001193125-26-028731	L4227066.UP	570.0	573.18	3.65838e-05	US	
0001193125-26-028731	205261154.LC	2835.0	718.29	4.58456e-05	US	
0001193125-26-028731	201324839.LC	15396.0	15204.75	0.0009704591	US	
0001193125-26-028731	200845548.LC	6625.0	694.31	4.43151e-05	US	
0001193125-26-028731	FW3594783.UP	3741.0	543.99	3.47207e-05	US	
0001193125-26-028731	FW1982787.UP	1542.0	1523.46	9.72364e-05	US	
0001193125-26-028731	197097805.LC	11630.0	11753.21	0.000750161	US	
0001193125-26-028731	183268029.LC	3401.0	3524.92	0.0002249817	US	
0001193125-26-028731	DRB5969602.UP	2573.0	2525.65	0.0001612023	US	
0001193125-26-028731	183477111.LC	9933.0	1040.97	6.6441e-05	US	
0001193125-26-028731	DRB6034288.UP	997.0	980.73	6.25961e-05	US	
0001193125-26-028731	LAI-00744411.LP	16092.0	3610.99	0.0002304752	US	
0001193125-26-028731	L5521450.UP	16632.0	16164.36	0.0010317072	US	
0001193125-26-028731	2225297.PW	20822.0	20772.46	0.0013258241	US	
0001193125-26-028731	L2908660.UP	431.0	424.77	2.71114e-05	US	
0001193125-26-028731	LAI-00840263.LP	6491.0	595.86	3.80314e-05	US	
0001193125-26-028731	186369584.LC	13804.0	1446.66	9.23346e-05	US	
0001193125-26-028731	210130814.LC	6657.0	6511.23	0.0004155861	US	
0001193125-26-028731	APP-33536775.FP	11601.0	11720.24	0.0007480566	US	
0001193125-26-028731	FW4981381.UP	20031.0	19842.79	0.0012664869	US	
0001193125-26-028731	182637658.LC	2914.0	2944.89	0.0001879607	US	
0001193125-26-028731	CBM4864076.UP	1448.0	1349.25	8.61173e-05	US	
0001193125-26-028731	FW3997929.UP	1944.0	1941.65	0.0001239278	US	
0001193125-26-028731	216947879.UG	2782.0	2591.82	0.0001654256	US	
0001193125-26-028731	2336956.PW	36981.0	36921.11	0.0023565286	US	
0001193125-26-028731	2378741.MA	36043.0	35790.23	0.002284349	US	
0001193125-26-028731	2607261.MA	22122.0	22268.47	0.0014213085	US	
0001193125-26-028731	L3936070.UP	5507.0	5546.39	0.0003540042	US	
0001193125-26-028731	185150282.LC	11043.0	1157.35	7.38691e-05	US	
0001193125-26-028731	2307741.PW	7712.0	7714.91	0.0004924122	US	
0001193125-26-028731	2307348.PW	7689.0	7248.22	0.0004626253	US	
0001193125-26-028731	DRB5364362.UP	9297.0	3032.23	0.0001935353	US	
0001193125-26-028731	FW3483028.UP	3638.0	528.98	3.37627e-05	US	
0001193125-26-028731	2697518.MA	12417.0	12459.02	0.00079521	US	
0001193125-26-028731	182588329.LC	1685.0	1732.31	0.0001105665	US	
0001193125-26-028731	L3595779.UP	8990.0	9057.33	0.0005780936	US	
0001193125-26-028731	208588556.LC	12268.0	12116.19	0.0007733285	US	
0001193125-26-028731	L3472713.UP	4706.0	684.26	4.36736e-05	US	
0001193125-26-028731	FW5487312.UP	3968.0	3739.55	0.0002386807	US	
0001193125-26-028731	3289712437.ST	22543.0	23591.36	0.0015057433	US	
0001193125-26-028731	L4612323.UP	10303.0	10204.85	0.0006513353	US	
0001193125-26-028731	APP-42204595.FP	32279.0	30726.67	0.001961162	US	
0001193125-26-028731	264781924.UG	2226.0	2188.03	0.0001396533	US	
0001193125-26-028731	209738183.LC	3272.0	3256.38	0.0002078419	US	
0001193125-26-028731	L5328167.UP	2336.0	2277.21	0.0001453453	US	
0001193125-26-028731	L3792936.UP	6741.0	6734.65	0.0004298461	US	
0001193125-26-028731	2450215.PW	10000.0	9957.4	0.0006355415	US	
0001193125-26-028731	0069572810.ST	2190.0	109.52	6.9902e-06	US	
0001193125-26-028731	10019147.SQ	4251.0	3931.51	0.0002509328	US	
0001193125-26-028731	191167836.LC	974.0	973.09	6.21085e-05	US	
0001193125-26-028731	DRB5283605.UP	2200.0	2060.36	0.0001315046	US	
0001193125-26-028731	APP-17509946.FP	17143.0	16932.11	0.0010807097	US	
0001193125-26-028731	2125891.PW	8661.0	8611.65	0.0005496476	US	
0001193125-26-028731	185623076.LC	9328.0	9274.3	0.0005919419	US	
0001193125-26-028731	187577006.UG	7989.0	1295.85	8.2709e-05	US	
0001193125-26-028731	APP-39873148.FP	15822.0	15825.91	0.0010101053	US	
0001193125-26-028731	1371079.SF	31328.0	32115.26	0.0020497902	US	
0001193125-26-028731	154899929.UG	694.0	686.67	4.38274e-05	US	
0001193125-26-028731	2230981.MA	8323.0	7806.47	0.0004982561	US	
0001193125-26-028731	DRB5491105.UP	2021.0	1912.38	0.0001220597	US	
0001193125-26-028731	L4528784.UP	1971.0	1930.92	0.000123243	US	
0001193125-26-028731	DRB5289178.UP	1322.0	1239.57	7.91169e-05	US	
0001193125-26-028731	209029409.LC	4463.0	4468.22	0.0002851888	US	
0001193125-26-028731	DRB5447610.UP	3559.0	3354.4	0.0002140981	US	
0001193125-26-028731	CBM5323020.UP	3293.0	3086.02	0.0001969685	US	
0001193125-26-028731	5614783.SQ	3964.0	310.74	1.98333e-05	US	
0001193125-26-028731	258928562.UG	12103.0	12208.25	0.0007792044	US	
0001193125-26-028731	4105728727.ST	1291.0	64.57	4.1212e-06	US	
0001193125-26-028731	2561147.MA	36210.0	35918.43	0.0022925315	US	
0001193125-26-028731	204652291.LC	12819.0	1343.39	8.57433e-05	US	
0001193125-26-028731	205988450.LC	6396.0	6326.33	0.0004037847	US	
0001193125-26-028731	208857472.LC	13334.0	13136.98	0.0008384815	US	
0001193125-26-028731	DRB4545791.UP	4293.0	4224.35	0.0002696236	US	
0001193125-26-028731	4404249.SQ	717.0	56.2	3.587e-06	US	
0001193125-26-028731	2499655.MA	10276.0	10184.22	0.0006500185	US	
0001193125-26-028731	LAI-00702834.LP	3305.0	3112.99	0.0001986899	US	
0001193125-26-028731	L4499154.UP	731.0	719.38	4.59152e-05	US	
0001193125-26-028731	DRB6036758.UP	3681.0	3622.0	0.000231178	US	
0001193125-26-028731	184900014.LC	13379.0	13798.87	0.0008807274	US	
0001193125-26-028731	193965656.LC	7228.0	7207.61	0.0004600333	US	
0001193125-26-028731	330931117.UG	6611.0	6331.09	0.0004040885	US	
0001193125-26-028731	189026993.LC	3940.0	3894.5	0.0002485706	US	
0001193125-26-028731	3049556274.ST	8816.0	440.79	2.81339e-05	US	
0001193125-26-028731	FW4388338.UP	7590.0	7493.1	0.000478255	US	
0001193125-26-028731	FW5283782.UP	1912.0	1790.51	0.0001142812	US	
0001193125-26-028731	199904525.LC	17747.0	17711.0	0.0011304232	US	
0001193125-26-028731	RFBB106.SR40.RF	1737057.0	1753211.94	0.1119005924	US	
0001193125-26-028731	FW4319683.UP	6230.0	6280.81	0.0004008793	US	
0001193125-26-028731	FW4181942.UP	2238.0	711.27	4.53976e-05	US	
0001193125-26-028731	214630491.LC	16021.0	15662.9	0.000999701	US	
0001193125-26-028731	L1126465.UP	1511.0	384.72	2.45552e-05	US	
0001193125-26-028731	FW3357183.UP	3127.0	3088.2	0.0001971076	US	
0001193125-26-028731	2157267.MA	12184.0	1710.43	0.00010917	US	
0001193125-26-028731	284959436.UG	6556.0	6572.37	0.0004194884	US	
0001193125-26-028731	FW3810135.UP	837.0	851.45	5.43447e-05	US	
0001193125-26-028731	DRB4662491.UP	2039.0	1900.08	0.0001212746	US	
0001193125-26-028731	FW4992779.UP	2082.0	1964.56	0.0001253901	US	
0001193125-26-028731	1912156.MA	3879.0	1625.91	0.0001037754	US	
0001193125-26-028731	2552417.MA	6347.0	6363.89	0.000406182	US	
0001193125-26-028731	183165621.LC	16155.0	1693.06	0.0001080613	US	
0001193125-26-028731	L4578601.UP	17154.0	16853.85	0.0010757147	US	
0001193125-26-028731	L4433354.UP	7580.0	7570.91	0.0004832213	US	
0001193125-26-028731	189765967.LC	3042.0	318.83	2.03497e-05	US	
0001193125-26-028731	187730336.LC	2830.0	296.61	1.89314e-05	US	
0001193125-26-028731	287029721.UG	24530.0	23898.84	0.0015253685	US	
0001193125-26-028731	DRB6194012.UP	3600.0	3550.22	0.0002265965	US	
0001193125-26-028731	2284004.PW	25681.0	24986.26	0.0015947743	US	
0001193125-26-028731	APP-10661606.FP	5605.0	5649.78	0.0003606031	US	
0001193125-26-028731	2185020.PW	12486.0	12955.78	0.0008269163	US	
0001193125-26-028731	L4526595.UP	1181.0	1167.16	7.44952e-05	US	
0001193125-26-028731	191834553.LC	7953.0	833.42	5.31939e-05	US	
0001193125-26-028731	204622277.UG	15821.0	16672.75	0.0010641558	US	
0001193125-26-028731	202238600.LC	1684.0	1662.86	0.0001061338	US	
0001193125-26-028731	191301389.LC	6867.0	719.66	4.59331e-05	US	
0001193125-26-028731	L3293776.UP	2883.0	2884.06	0.0001840782	US	
0001193125-26-028731	L4521261.UP	868.0	880.15	5.61765e-05	US	
0001193125-26-028731	L4592213.UP	432.0	431.26	2.75256e-05	US	
0001193125-26-028731	L3160017.UP	2329.0	2310.58	0.0001474752	US	
0001193125-26-028731	FW3265128.UP	1115.0	1133.79	7.23653e-05	US	
0001193125-26-028731	FW2936792.UP	3165.0	3134.01	0.0002000315	US	
0001193125-26-028731	DRB5494125.UP	3143.0	223.88	1.42894e-05	US	
0001193125-26-028731	FW3158321.UP	4681.0	4698.99	0.000299918	US	
0001193125-26-028731	2670976.MA	44707.0	44448.42	0.0028369671	US	
0001193125-26-028731	771181.BV	1431.0	1468.78	9.37464e-05	US	
0001193125-26-028731	FW4134574.UP	852.0	877.48	5.60061e-05	US	
0001193125-26-028731	L5363257.UP	4699.0	4519.57	0.0002884663	US	
0001193125-26-028731	FW2790418.UP	905.0	898.58	5.73528e-05	US	
0001193125-26-028731	187549247.LC	3951.0	414.09	2.64297e-05	US	
0001193125-26-028731	L4042805.UP	9166.0	9115.0	0.0005817744	US	
0001193125-26-028731	DRB5718448.UP	2262.0	1368.21	8.73274e-05	US	
0001193125-26-028731	FW4777219.UP	10643.0	9921.74	0.0006332655	US	
0001193125-26-028731	FW5449531.UP	1452.0	1436.3	9.16734e-05	US	
0001193125-26-028731	2561023.MA	8443.0	8333.9	0.0005319199	US	
0001193125-26-028731	2677609.MA	3046.0	3065.87	0.0001956824	US	
0001193125-26-028731	L3244860.UP	9739.0	9615.73	0.0006137341	US	
0001193125-26-028731	L4547544.UP	4101.0	4042.63	0.0002580251	US	
0001193125-26-028731	FW4511568.UP	5398.0	5408.1	0.0003451777	US	
0001193125-26-028731	FW4227110.UP	2748.0	2810.74	0.0001793984	US	
0001193125-26-028731	CBM4392155.UP	2264.0	2261.23	0.0001443254	US	
0001193125-26-028731	181056945.LC	3007.0	3066.06	0.0001956945	US	
0001193125-26-028731	2335321.MA	28737.0	2797.72	0.0001785674	US	
0001193125-26-028731	2491582.MA	2672.0	2691.01	0.0001717565	US	
0001193125-26-028731	185132377.LC	1559.0	163.34	1.04253e-05	US	
0001193125-26-028731	CBM4544241.UP	2592.0	2551.72	0.0001628662	US	
0001193125-26-028731	L4333247.UP	963.0	950.37	6.06584e-05	US	
0001193125-26-028731	195717699.LC	2235.0	415.02	2.64891e-05	US	
0001193125-26-028731	191638098.LC	1560.0	163.51	1.04362e-05	US	
0001193125-26-028731	L5544041.UP	5410.0	5269.42	0.0003363263	US	
0001193125-26-028731	713864.BV	18665.0	2799.79	0.0001786995	US	
0001193125-26-028731	211281447.LC	7943.0	7914.74	0.0005051666	US	
0001193125-26-028731	FW4329227.UP	3034.0	2960.59	0.0001889628	US	
0001193125-26-028731	0494276494.ST	407.0	436.54	2.78626e-05	US	
0001193125-26-028731	183017425.LC	1030.0	107.98	6.8919e-06	US	
0001193125-26-028731	330792101.UG	11066.0	10803.8	0.0006895639	US	
0001193125-26-028731	191255515.LC	3296.0	345.46	2.20493e-05	US	
0001193125-26-028731	10101675.SQ	93301.0	86653.42	0.0055307455	US	
0001193125-26-028731	9317371.SQ	20920.0	18841.24	0.0012025619	US	
0001193125-26-028731	L3428457.UP	2158.0	2188.36	0.0001396744	US	
0001193125-26-028731	1916430.PW	7303.0	7418.71	0.000473507	US	
0001193125-26-028731	FW4986631.UP	6323.0	5855.03	0.0003737034	US	
0001193125-26-028731	L5737142.UP	6480.0	6375.18	0.0004069026	US	
0001193125-26-028731	1060729.SQ	3464.0	271.6	1.73352e-05	US	
0001193125-26-028731	L2944597.UP	6594.0	6255.0	0.0003992319	US	
0001193125-26-028731	298854164.UG	29382.0	28183.79	0.00179886	US	
0001193125-26-028731	206287858.LC	2808.0	2761.44	0.0001762518	US	
0001193125-26-028731	DRB6037651.UP	2887.0	2840.47	0.000181296	US	
0001193125-26-028731	1568590.MA	439.0	437.71	2.79373e-05	US	
0001193125-26-028731	242432128.UG	1917.0	1892.15	0.0001207685	US	
0001193125-26-028731	201910149.LC	1659.0	1663.24	0.000106158	US	
0001193125-26-028731	7798629002.ST	2022.0	2122.14	0.0001354478	US	
0001193125-26-028731	DRB4861328.UP	6360.0	1304.37	8.32528e-05	US	
0001193125-26-028731	L2434101.UP	1624.0	1595.03	0.0001018045	US	
0001193125-26-028731	LAI-00767388.LP	1371.0	1342.97	8.57165e-05	US	
0001193125-26-028731	L1994077.UP	4501.0	4415.26	0.0002818086	US	
0001193125-26-028731	DRB5444787.UP	5755.0	3012.6	0.0001922824	US	
0001193125-26-028731	DRB4521355.UP	1194.0	1168.49	7.45801e-05	US	
0001193125-26-028731	213088216.LC	10855.0	10492.18	0.0006696744	US	
0001193125-26-028731	DRB5998222.UP	3937.0	3931.05	0.0002509034	US	
0001193125-26-028731	206306868.LC	2643.0	2658.74	0.0001696969	US	
0001193125-26-028731	180251597.LC	3938.0	4114.11	0.0002625874	US	
0001193125-26-028731	130542430.UG	5449.0	5506.58	0.0003514632	US	
0001193125-26-028731	CBM4975939.UP	4235.0	4095.32	0.0002613881	US	
0001193125-26-028731	205124144.LC	1309.0	1295.87	8.27103e-05	US	
0001193125-26-028731	1378114.SF	4954.0	4956.18	0.0003163334	US	
0001193125-26-028731	35357846.UG	4832.0	783.68	5.00192e-05	US	
0001193125-26-028731	186511009.LC	5164.0	1285.45	8.20452e-05	US	
0001193125-26-029049	2RGL-QW25.AF	140.0	11.22	7.161e-07	US	
0001193125-26-029049	UD1S-M8JC.AF	54.0	54.32	3.467e-06	US	
0001193125-26-029049	KKWB-6PA1.AF	233.0	18.67	1.1916e-06	US	
0001193125-26-029049	K0AN-BKP7.AF	714.0	57.08	3.6432e-06	US	
0001193125-26-029049	UAB4-POVM.AF	58.0	58.29	3.7204e-06	US	
0001193125-26-029049	W1K2-EA1V.AF	344.0	27.52	1.7565e-06	US	
0001193125-26-029049	FY6N-JKBH.AF	188.0	192.06	1.22584e-05	US	
0001193125-26-029049	LOJV-MJ4A.AF	158.0	12.63	8.061e-07	US	
0001193125-26-029049	S523-RUIY.AF	144.0	143.35	9.1495e-06	US	
0001193125-26-029049	RO2W-VUKH.AF	665.0	665.68	4.24877e-05	US	
0001193125-26-029049	IPWE-ARBU.AF	567.0	45.38	2.8964e-06	US	
0001193125-26-029049	ZJ2Z-3RZF.AF	2065.0	165.22	1.05453e-05	US	
0001193125-26-029049	QYXF-1TYB.AF	98.0	98.64	6.2958e-06	US	
0001193125-26-029049	Q372-EHIP.AF	211.0	215.57	1.3759e-05	US	
0001193125-26-029049	RW3I-HCY3.AF	261.0	20.84	1.3301e-06	US	
0001193125-26-029049	0GU7-CWYJ.AF	121.0	7.88	5.029e-07	US	
0001193125-26-029049	ON1I-BRIQ.AF	951.0	76.05	4.854e-06	US	
0001193125-26-029049	TH1M-0YGR.AF	497.0	525.42	3.35355e-05	US	
0001193125-26-029049	I6H0-29RA.AF	249.0	246.73	1.57478e-05	US	
0001193125-26-029049	0VPL-2M6E.AF	372.0	29.77	1.9001e-06	US	
0001193125-26-029049	VDB5-3Q7G.AF	25.0	24.56	1.5676e-06	US	
0001193125-26-029049	OW83-H7IM.AF	52.0	51.96	3.3164e-06	US	
0001193125-26-029049	DS94-9Y12.AF	64.0	5.11	3.262e-07	US	
0001193125-26-029049	28UJ-150Q.AF	160.0	12.79	8.163e-07	US	
0001193125-26-029049	627E-IL2Q.AF	270.0	21.62	1.3799e-06	US	
0001193125-26-029049	TA6M-HH19.AF	51.0	51.29	3.2736e-06	US	
0001193125-26-029049	HB2P-FDLN.AF	366.0	29.26	1.8676e-06	US	
0001193125-26-029049	CBR4-30RN.AF	575.0	592.32	3.78054e-05	US	
0001193125-26-029049	CW82-9N30.AF	226.0	18.11	1.1559e-06	US	
0001193125-26-029049	2XWL-7UUT.AF	32.0	2.56	1.634e-07	US	
0001193125-26-029049	33FJ-PHXZ.AF	85.0	86.32	5.5095e-06	US	
0001193125-26-029049	HT0I-4X2C.AF	129.0	10.32	6.587e-07	US	
0001193125-26-029049	BI79-AAQQ.AF	42.0	42.26	2.6973e-06	US	
0001193125-26-029049	HCPR-WI3E.AF	77.0	6.13	3.913e-07	US	
0001193125-26-029049	OVHD-1FB8.AF	1269.0	101.53	6.4803e-06	US	
0001193125-26-029049	AKY3-LJ5R.AF	83.0	6.66	4.251e-07	US	
0001193125-26-029049	4714-8EUC.AF	505.0	508.98	3.24862e-05	US	
0001193125-26-029049	C3QR-CV6Z.AF	56.0	1.78	1.136e-07	US	
0001193125-26-029049	BJS1-5DLX.AF	155.0	12.4	7.914e-07	US	
0001193125-26-029049	EZX2-I10X.AF	23.0	22.93	1.4635e-06	US	
0001193125-26-029049	WXFD-8N71.AF	65.0	67.18	4.2878e-06	US	
0001193125-26-029049	QXX9-B45J.AF	58.0	4.64	2.962e-07	US	
0001193125-26-029049	VSM9-5ILI.AF	54.0	54.52	3.4798e-06	US	
