ACCESSION_NUMBER	ISSUER_NAME	BALANCE	CURRENCY_VALUE	PERCENTAGE	INVESTMENT_COUNTRY	ISSUER_LEI
0001193125-26-029049	U7Y8-X2DO.AF	301.0	308.57	1.96948e-05	US	
0001193125-26-029049	RE88-6XO1.AF	26.0	1.94	1.238e-07	US	
0001193125-26-029049	10F9-P6T4.AF	95.0	94.59	6.0373e-06	US	
0001193125-26-029049	SLZ8-LH0G.AF	539.0	546.81	3.49007e-05	US	
0001193125-26-029049	5Q85-RGRL.AF	251.0	250.71	1.60018e-05	US	
0001193125-26-029049	3NKM-MEQM.AF	139.0	138.42	8.8348e-06	US	
0001193125-26-029049	KXFA-YUSH.AF	289.0	294.56	1.88006e-05	US	
0001193125-26-029049	ZX4G-1UPZ.AF	80.0	80.36	5.1291e-06	US	
0001193125-26-029049	3GXC-RB11.AF	66.0	66.86	4.2674e-06	US	
0001193125-26-029049	T4V9-9IZ0.AF	1455.0	116.36	7.4268e-06	US	
0001193125-26-029049	X6M4-52R9.AF	56.0	56.44	3.6023e-06	US	
0001193125-26-029049	EF33-JI5E.AF	112.0	8.96	5.719e-07	US	
0001193125-26-029049	RH36-X8NU.AF	41.0	3.72	2.374e-07	US	
0001193125-26-029049	I8QA-5ZX8.AF	93.0	92.72	5.918e-06	US	
0001193125-26-029049	2KA3-H9S4.AF	67.0	1.85	1.181e-07	US	
0001193125-26-029049	Q2YB-UDRC.AF	433.0	438.27	2.7973e-05	US	
0001193125-26-029049	PKJ2-ZTQ6.AF	1036.0	1069.0	6.823e-05	US	
0001193125-26-029049	N1T1-372X.AF	42.0	3.37	2.151e-07	US	
0001193125-26-029049	YBBA-LPJJ.AF	53.0	4.26	2.719e-07	US	
0001193125-26-029049	BVM0-YJO4.AF	244.0	19.53	1.2465e-06	US	
0001193125-26-029049	40Z1-VDZR.AF	184.0	14.76	9.421e-07	US	
0001193125-26-029049	DFL1-WPRY.AF	49.0	49.21	3.1409e-06	US	
0001193125-26-029049	4WPL-2ZID.AF	1974.0	2069.93	0.0001321155	US	
0001193125-26-029049	SV31-3OEW.AF	521.0	272.14	1.73696e-05	US	
0001193125-26-029049	PVAX-LQ6X.AF	223.0	227.0	1.44885e-05	US	
0001193125-26-029049	B1RZ-VGNO.AF	53.0	4.21	2.687e-07	US	
0001193125-26-029049	IZCZ-M4LR.AF	129.0	127.41	8.1321e-06	US	
0001193125-26-029049	6FJN-XWCR.AF	75.0	77.72	4.9606e-06	US	
0001193125-26-029049	D7N8-M28T.AF	53.0	5.1	3.255e-07	US	
0001193125-26-029049	IBIV-F01D.AF	61.0	61.95	3.954e-06	US	
0001193125-26-029049	GE8C-Z9BO.AF	71.0	5.67	3.619e-07	US	
0001193125-26-029049	VH49-2RN8.AF	361.0	364.71	2.3278e-05	US	
0001193125-26-029049	RHNC-R5NL.AF	56.0	56.33	3.5953e-06	US	
0001193125-26-029049	0NQ8-4RVC.AF	10.0	0.78	4.98e-08	US	
0001193125-26-029049	V12W-8GHJ.AF	101.0	8.05	5.138e-07	US	
0001193125-26-029049	T6IJ-GBUC.AF	700.0	56.0	3.5743e-06	US	
0001193125-26-029049	WCCO-V39V.AF	39.0	38.76	2.4739e-06	US	
0001193125-26-029049	TM8N-ALN0.AF	73.0	72.8	4.6465e-06	US	
0001193125-26-029049	9AU9-3HNK.AF	179.0	182.8	1.16674e-05	US	
0001193125-26-029049	6F3T-MMF8.AF	6418.0	513.47	3.27728e-05	US	
0001193125-26-029049	M99P-THA7.AF	23.0	22.57	1.4406e-06	US	
0001193125-26-029049	S3GG-AO4T.AF	34.0	2.74	1.749e-07	US	
0001193125-26-029049	G0F8-83NE.AF	35.0	35.19	2.246e-06	US	
0001193125-26-029049	4BGY-OP6C.AF	177.0	178.27	1.13783e-05	US	
0001193125-26-029049	L906-BRVJ.AF	46.0	46.93	2.9954e-06	US	
0001193125-26-029049	OGTV-87ZS.AF	207.0	0.0	0.0	US	
0001193125-26-029049	T7V8-5MWD.AF	443.0	444.75	2.83866e-05	US	
0001193125-26-029049	H0NP-K5QD.AF	69.0	69.64	4.4448e-06	US	
0001193125-26-029049	DF2I-BE5L.AF	81.0	5.79	3.696e-07	US	
0001193125-26-029049	V21G-L66T.AF	14.0	13.84	8.834e-07	US	
0001193125-26-029049	0LIU-E8F5.AF	282.0	292.52	1.86704e-05	US	
0001193125-26-029049	QCDD-2JP2.AF	863.0	887.06	5.66175e-05	US	
0001193125-26-029049	OMYY-ZYI8.AF	177.0	14.14	9.025e-07	US	
0001193125-26-029049	B992-8HH5.AF	1079.0	1095.72	6.99355e-05	US	
0001193125-26-029049	345O-3HV0.AF	90.0	91.2	5.8209e-06	US	
0001193125-26-029049	950J-PCTF.AF	78.0	6.21	3.964e-07	US	
0001193125-26-029049	MCT7-W77B.AF	163.0	167.62	1.06985e-05	US	
0001193125-26-029049	KBTK-NYRA.AF	106.0	109.58	6.9941e-06	US	
0001193125-26-029049	7WZC-4YD8.AF	219.0	218.21	1.39275e-05	US	
0001193125-26-029049	YTT0-I04S.AF	103.0	105.11	6.7088e-06	US	
0001193125-26-029049	5JSQ-ZU36.AF	36.0	35.75	2.2818e-06	US	
0001193125-26-029049	GW3Q-11EQ.AF	11.0	11.03	7.04e-07	US	
0001193125-26-029049	47YZ-8EKU.AF	22.0	21.62	1.3799e-06	US	
0001193125-26-029049	SZL5-TRY6.AF	42.0	3.39	2.164e-07	US	
0001193125-26-029049	KOO4-61DW.AF	39.0	3.14	2.004e-07	US	
0001193125-26-029049	ZPZ9-JJ0K.AF	77.0	75.81	4.8387e-06	US	
0001193125-26-029049	NLG3-NXLG.AF	127.0	10.2	6.51e-07	US	
0001193125-26-029049	GMWJ-CRJ5.AF	125.0	126.58	8.0791e-06	US	
0001193125-26-029049	3938-01S4.AF	236.0	237.37	1.51504e-05	US	
0001193125-26-029049	CQYX-J9R1.AF	71.0	5.68	3.625e-07	US	
0001193125-26-029049	A8OO-I9QZ.AF	235.0	18.83	1.2018e-06	US	
0001193125-26-029049	D45F-5NI7.AF	53.0	4.26	2.719e-07	US	
0001193125-26-029049	MVRX-7JSL.AF	114.0	115.9	7.3974e-06	US	
0001193125-26-029049	4CHQ-NGZP.AF	135.0	10.77	6.874e-07	US	
0001193125-26-029049	3WWV-6GCG.AF	162.0	163.7	1.04483e-05	US	
0001193125-26-029049	IKGJ-3XQQ.AF	69.0	5.52	3.523e-07	US	
0001193125-26-029049	HIBQ-AOJA.AF	56.0	55.98	3.573e-06	US	
0001193125-26-029049	BS7F-6YBG.AF	152.0	151.11	9.6448e-06	US	
0001193125-26-029049	648J-6ONW.AF	62.0	5.0	3.191e-07	US	
0001193125-26-029049	SFWG-E9IA.AF	885.0	899.23	5.73943e-05	US	
0001193125-26-029049	AMFM-4ZE6.AF	647.0	51.75	3.303e-06	US	
0001193125-26-029049	F329-HTHS.AF	442.0	450.91	2.87798e-05	US	
0001193125-26-029049	XLXB-9OIJ.AF	10.0	10.09	6.44e-07	US	
0001193125-26-029049	2G0X-WHDH.AF	73.0	72.43	4.6229e-06	US	
0001193125-26-029049	ONF3-W0R0.AF	153.0	153.52	9.7986e-06	US	
0001193125-26-029049	8NLL-1COM.AF	17.0	1.35	8.62e-08	US	
0001193125-26-029049	TVTP-XZ7A.AF	38.0	37.61	2.4005e-06	US	
0001193125-26-029049	Q3MO-R18N.AF	10.0	9.6	6.127e-07	US	
0001193125-26-029049	V9FK-0BWV.AF	277.0	281.59	1.79728e-05	US	
0001193125-26-029049	VIDA-PVU8.AF	77.0	76.35	4.8731e-06	US	
0001193125-26-029049	QMJT-H8V6.AF	50.0	4.01	2.559e-07	US	
0001193125-26-029049	WRIF-3NCK.AF	435.0	447.67	2.8573e-05	US	
0001193125-26-029049	U539-YI6F.AF	112.0	8.96	5.719e-07	US	
0001193125-26-029049	UALK-7RK4.AF	1575.0	125.99	8.0414e-06	US	
0001193125-26-029049	YKE5-DR36.AF	106.0	106.59	6.8032e-06	US	
0001193125-26-029049	AQND-YMVY.AF	20.0	20.39	1.3014e-06	US	
0001193125-26-029049	7AOA-WCSI.AF	253.0	20.28	1.2944e-06	US	
0001193125-26-029049	5TMV-KARG.AF	74.0	74.95	4.7838e-06	US	
0001193125-26-029049	5WHW-ESS0.AF	58.0	58.01	3.7025e-06	US	
0001193125-26-029049	6A96-2BW9.AF	34.0	33.99	2.1694e-06	US	
0001193125-26-029049	T4YV-LOZ2.AF	20.0	19.93	1.2721e-06	US	
0001193125-26-029049	D4SL-1TUU.AF	170.0	173.26	1.10585e-05	US	
0001193125-26-029049	ZJLM-JW5J.AF	230.0	18.43	1.1763e-06	US	
0001193125-26-029049	9APN-PIZK.AF	63.0	62.72	4.0032e-06	US	
0001193125-26-029049	7UAZ-8K0A.AF	19.0	1.52	9.7e-08	US	
0001193125-26-029049	8U8B-3PWO.AF	172.0	174.01	1.11064e-05	US	
0001193125-26-029049	UKK4-YE7A.AF	193.0	15.46	9.868e-07	US	
0001193125-26-029049	P3JD-9QD8.AF	5014.0	401.08	2.55994e-05	US	
0001193125-26-029049	YWWN-EJYI.AF	5.0	5.16	3.293e-07	US	
0001193125-26-029049	CKN7-O5MF.AF	83.0	83.21	5.311e-06	US	
0001193125-26-029049	YSDY-0RCB.AF	91.0	91.67	5.8509e-06	US	
0001193125-26-029049	0LN0-03YR.AF	162.0	164.47	1.04975e-05	US	
0001193125-26-029049	GSF9-K40D.AF	108.0	110.81	7.0726e-06	US	
0001193125-26-029049	5JP3-UACK.AF	154.0	12.31	7.857e-07	US	
0001193125-26-029049	8LU5-2QV5.AF	410.0	21.3	1.3595e-06	US	
0001193125-26-029049	DM62-KBUX.AF	143.0	11.46	7.314e-07	US	
0001193125-26-029049	7JPU-OI8J.AF	85.0	86.82	5.5414e-06	US	
0001193125-26-029049	6O4R-GC10.AF	84.0	6.72	4.289e-07	US	
0001193125-26-029049	Z3SO-GWZO.AF	188.0	94.67	6.0424e-06	US	
0001193125-26-029049	9RR5-MW5O.AF	148.0	149.78	9.5599e-06	US	
0001193125-26-029049	VY7S-VBKN.AF	300.0	0.0	0.0	US	
0001193125-26-029049	3YWV-78QU.AF	98.0	16.94	1.0812e-06	US	
0001193125-26-029049	9SCJ-RZ63.AF	7.0	0.55	3.51e-08	US	
0001193125-26-029049	X6EI-TP7A.AF	273.0	21.83	1.3933e-06	US	
0001193125-26-029049	NX26-QJ64.AF	394.0	396.98	2.53377e-05	US	
0001193125-26-029049	WY2Z-YKDM.AF	17.0	1.37	8.74e-08	US	
0001193125-26-029049	Y0AG-B87J.AF	33.0	33.44	2.1343e-06	US	
0001193125-26-029049	KF6M-ISAT.AF	30.0	30.44	1.9429e-06	US	
0001193125-26-029049	IBC4-OBXK.AF	1711.0	1771.05	0.0001130391	US	
0001193125-26-029049	K169-BH8J.AF	132.0	10.6	6.766e-07	US	
0001193125-26-029049	MPS1-U53K.AF	90.0	92.39	5.8969e-06	US	
0001193125-26-029049	GNSP-NGNE.AF	55.0	55.48	3.5411e-06	US	
0001193125-26-029049	XPZO-5P11.AF	288.0	23.03	1.4699e-06	US	
0001193125-26-029049	76H6-8HCX.AF	71.0	71.44	4.5597e-06	US	
0001193125-26-029049	0Z8E-LRXY.AF	28.0	4.96	3.166e-07	US	
0001193125-26-029049	OJ5Z-S7IU.AF	22.0	22.38	1.4284e-06	US	
0001193125-26-029049	YFSW-XKXR.AF	103.0	0.0	0.0	US	
0001193125-26-029049	KGEK-AOGI.AF	49.0	48.76	3.1122e-06	US	
0001193125-26-029049	ZCZ9-N2EE.AF	65.0	65.49	4.18e-06	US	
0001193125-26-029049	LWET-VD42.AF	54.0	54.16	3.4568e-06	US	
0001193125-26-029049	1EA1-IPIZ.AF	67.0	66.59	4.2502e-06	US	
0001193125-26-029049	9CYL-WUF8.AF	202.0	16.17	1.0321e-06	US	
0001193125-26-029049	SQI8-2HF2.AF	853.0	68.2	4.3529e-06	US	
0001193125-26-029049	7YM7-7YFG.AF	119.0	117.64	7.5085e-06	US	
0001193125-26-029049	8FR3-P5AO.AF	330.0	26.43	1.6869e-06	US	
0001193125-26-029049	GABZ-VOYH.AF	209.0	207.93	1.32714e-05	US	
0001193125-26-029049	TB1N-7LVO.AF	64.0	65.37	4.1723e-06	US	
0001193125-26-029049	K66X-YN0V.AF	134.0	133.34	8.5106e-06	US	
0001193125-26-029049	TSER-PQC2.AF	189.0	194.85	1.24365e-05	US	
0001193125-26-029049	4ZR2-8IJD.AF	425.0	426.59	2.72276e-05	US	
0001193125-26-029049	8TQV-H6BD.AF	90.0	7.16	4.57e-07	US	
0001193125-26-029049	3146-2C92.AF	56.0	56.22	3.5883e-06	US	
0001193125-26-029049	EASU-81A1.AF	54.0	54.75	3.4945e-06	US	
0001193125-26-029049	B6GI-ZPVB.AF	162.0	163.0	1.04036e-05	US	
0001193125-26-029049	CLG0-BSNN.AF	973.0	984.26	6.28214e-05	US	
0001193125-26-029049	3M57-QG9T.AF	54.0	54.04	3.4492e-06	US	
0001193125-26-029049	XVCS-R488.AF	516.0	41.27	2.6341e-06	US	
0001193125-26-029049	YRE0-56LE.AF	326.0	26.11	1.6665e-06	US	
0001193125-26-029049	E0E5-QB8O.AF	42.0	42.45	2.7094e-06	US	
0001193125-26-029049	BW13-YC9B.AF	23.0	1.81	1.155e-07	US	
0001193125-26-029049	RZP3-YMZ1.AF	34.0	34.07	2.1746e-06	US	
0001193125-26-029049	RAIE-F1XO.AF	667.0	53.34	3.4045e-06	US	
0001193125-26-029049	MUR6-CKX1.AF	42.0	42.47	2.7107e-06	US	
0001193125-26-029049	BWWG-5QBP.AF	11.0	10.89	6.951e-07	US	
0001193125-26-029049	O87S-RICL.AF	90.0	93.41	5.962e-06	US	
0001193125-26-029049	1UOJ-ZAIL.AF	1497.0	119.73	7.6419e-06	US	
0001193125-26-029049	RYK8-N68N.AF	43.0	3.47	2.215e-07	US	
0001193125-26-029049	HSJP-B3TP.AF	470.0	0.0	0.0	US	
0001193125-26-029049	D673-F0EY.AF	79.0	46.86	2.9909e-06	US	
0001193125-26-029049	FU0U-OQF0.AF	250.0	20.02	1.2778e-06	US	
0001193125-26-029049	RPJR-7VEE.AF	311.0	24.9	1.5893e-06	US	
0001193125-26-029049	G7KH-WFZE.AF	60.0	4.83	3.083e-07	US	
0001193125-26-029049	VZC1-L0TG.AF	56.0	56.77	3.6234e-06	US	
0001193125-26-029049	I0SD-T2VF.AF	75.0	74.33	4.7442e-06	US	
0001193125-26-029049	64VD-RMBV.AF	96.0	97.08	6.1962e-06	US	
0001193125-26-029049	9GNK-J8HZ.AF	64.0	64.11	4.0919e-06	US	
0001193125-26-029049	HBOB-0JDV.AF	386.0	229.35	1.46385e-05	US	
0001193125-26-029049	9QTJ-OU8S.AF	500.0	501.33	3.19979e-05	US	
0001193125-26-029049	ILKB-6LVS.AF	210.0	12.8	8.17e-07	US	
0001193125-26-029049	5055-MOXH.AF	123.0	9.85	6.287e-07	US	
0001193125-26-029049	KQ21-FB49.AF	56.0	4.46	2.847e-07	US	
0001193125-26-029049	VCO1-0MKL.AF	91.0	93.5	5.9677e-06	US	
0001193125-26-029049	C0JB-R363.AF	36.0	36.46	2.3271e-06	US	
0001193125-26-029049	HUM7-ERBB.AF	87.0	8.07	5.151e-07	US	
0001193125-26-029049	EWT0-N813.AF	523.0	41.88	2.673e-06	US	
0001193125-26-029049	KLS5-63ZE.AF	229.0	230.12	1.46877e-05	US	
0001193125-26-029049	YXEY-17VL.AF	274.0	276.58	1.7653e-05	US	
0001193125-26-029049	S27Z-1KOS.AF	368.0	29.48	1.8816e-06	US	
0001193125-26-029049	QOJN-7JR8.AF	177.0	179.38	1.14491e-05	US	
0001193125-26-029049	YGSG-6UPQ.AF	10.0	9.62	6.14e-07	US	
0001193125-26-029049	KHR8-1W32.AF	617.0	49.34	3.1492e-06	US	
0001193125-26-029049	O5RF-P3J4.AF	842.0	67.37	4.3e-06	US	
0001193125-26-029049	VD4O-LAED.AF	186.0	14.88	9.497e-07	US	
0001193125-26-029049	A0H0-TZI5.AF	376.0	384.67	2.4552e-05	US	
0001193125-26-029049	L43R-NFIU.AF	89.0	89.45	5.7092e-06	US	
0001193125-26-029049	E2JM-CL8W.AF	133.0	10.61	6.772e-07	US	
0001193125-26-029049	OHZM-77FJ.AF	239.0	19.15	1.2223e-06	US	
0001193125-26-029049	KX7S-4JRO.AF	20.0	19.91	1.2708e-06	US	
0001193125-26-029049	YZSG-7LLO.AF	23.0	23.18	1.4795e-06	US	
0001193125-26-029049	9FS1-SDW9.AF	36.0	2.92	1.864e-07	US	
0001193125-26-029049	B7TU-UKQU.AF	116.0	116.47	7.4338e-06	US	
0001193125-26-029049	AVUU-CRSZ.AF	103.0	8.28	5.285e-07	US	
0001193125-26-029049	E9JR-NP7C.AF	564.0	45.09	2.8779e-06	US	
0001193125-26-029049	RUQQ-DUGA.AF	232.0	235.84	1.50527e-05	US	
0001193125-26-029049	S9EN-5WUC.AF	186.0	186.2	1.18844e-05	US	
0001193125-26-029049	67O2-YA58.AF	531.0	555.23	3.54381e-05	US	
0001193125-26-029049	08T1-8S1S.AF	26.0	26.56	1.6952e-06	US	
0001193125-26-029049	9042-8SWT.AF	12.0	12.32	7.863e-07	US	
0001193125-26-029049	FEQS-EBAM.AF	438.0	35.02	2.2352e-06	US	
0001193125-26-029049	HK0U-LZ6S.AF	30.0	4.53	2.891e-07	US	
0001193125-26-029049	8YAP-5JCA.AF	30.0	29.38	1.8752e-06	US	
0001193125-26-029049	CYGX-YZZE.AF	101.0	104.2	6.6507e-06	US	
0001193125-26-029049	SG79-LR5A.AF	1798.0	143.8	9.1782e-06	US	
0001193125-26-029049	C8SY-YTBL.AF	2037.0	2027.49	0.0001294067	US	
0001193125-26-029049	1466-0TC0.AF	146.0	11.68	7.455e-07	US	
0001193125-26-029049	MN41-3PZI.AF	186.0	186.76	1.19202e-05	US	
0001193125-26-029049	HMH2-2S8N.AF	326.0	26.09	1.6652e-06	US	
0001193125-26-029049	VL7V-OSDB.AF	51.0	51.05	3.2583e-06	US	
0001193125-26-029049	GHBL-BF4Q.AF	149.0	151.4	9.6633e-06	US	
0001193125-26-029049	FTA8-HQ5P.AF	1785.0	142.76	9.1118e-06	US	
0001193125-26-029049	99JI-IN4C.AF	133.0	135.02	8.6178e-06	US	
0001193125-26-029049	H9IL-LQ3U.AF	19.0	19.12	1.2204e-06	US	
0001193125-26-029049	OWBZ-XL7Q.AF	538.0	43.03	2.7464e-06	US	
0001193125-26-029049	YRSL-GM0X.AF	71.0	71.97	4.5936e-06	US	
0001193125-26-029049	QL48-DWWY.AF	685.0	54.79	3.497e-06	US	
0001193125-26-029049	A72M-AWK1.AF	143.0	11.44	7.302e-07	US	
0001193125-26-029049	KLUS-1KK1.AF	59.0	0.0	0.0	US	
0001193125-26-029049	5X4J-WCXV.AF	1139.0	91.15	5.8177e-06	US	
0001193125-26-029049	CWE9-53SC.AF	2320.0	2429.36	0.0001550565	US	
0001193125-26-029049	AHZY-Q92D.AF	2125.0	2196.5	0.0001401939	US	
0001193125-26-029049	KTYB-TCWR.AF	541.0	567.74	3.62366e-05	US	
0001193125-26-029049	KTUD-F01M.AF	138.0	137.82	8.7965e-06	US	
0001193125-26-029049	B70I-L99J.AF	599.0	47.92	3.0585e-06	US	
0001193125-26-029049	EZ6Q-950N.AF	37.0	2.97	1.896e-07	US	
0001193125-26-029049	JNP3-N39W.AF	82.0	81.16	5.1801e-06	US	
0001193125-26-029049	WG0N-6QN4.AF	48.0	3.86	2.464e-07	US	
0001193125-26-029049	HKE8-ORMH.AF	462.0	36.92	2.3565e-06	US	
0001193125-26-029049	PPEM-0NIO.AF	84.0	84.29	5.3799e-06	US	
0001193125-26-029049	OKL5-C44G.AF	78.0	6.22	3.97e-07	US	
0001193125-26-029049	UMLL-VEHJ.AF	546.0	552.73	3.52786e-05	US	
0001193125-26-029049	8YX2-KJHZ.AF	60.0	60.58	3.8666e-06	US	
0001193125-26-029049	76F7-LVE6.AF	1767.0	141.36	9.0225e-06	US	
0001193125-26-029049	KQG3-TG44.AF	128.0	126.32	8.0625e-06	US	
0001193125-26-029049	4UHQ-I259.AF	29.0	28.99	1.8503e-06	US	
0001193125-26-029049	JGD8-6GN6.AF	698.0	708.11	4.51959e-05	US	
0001193125-26-029049	56SB-KXH5.AF	88.0	7.02	4.481e-07	US	
0001193125-26-029049	EYKM-LNVW.AF	42.0	41.64	2.6577e-06	US	
0001193125-26-029049	7MLT-LAF5.AF	53.0	4.21	2.687e-07	US	
0001193125-26-029049	8C4T-KYIT.AF	432.0	36.82	2.3501e-06	US	
0001193125-26-029049	R7XE-APP2.AF	79.0	79.78	5.092e-06	US	
0001193125-26-029049	6KF0-U9ZM.AF	254.0	256.92	1.63982e-05	US	
0001193125-26-029049	HOXM-ZCMB.AF	793.0	793.83	5.0667e-05	US	
0001193125-26-029049	C4VO-L2GX.AF	19.0	18.99	1.2121e-06	US	
0001193125-26-029049	72K4-Y4VD.AF	1965.0	157.22	1.00347e-05	US	
0001193125-26-029049	BDN0-7IJ5.AF	24.0	23.54	1.5025e-06	US	
0001193125-26-029049	P7D4-4GH4.AF	100.0	100.86	6.4375e-06	US	
0001193125-26-029049	M2LN-0NM4.AF	397.0	401.33	2.56153e-05	US	
0001193125-26-029049	J79T-94RU.AF	224.0	17.95	1.1457e-06	US	
0001193125-26-029049	TKO6-NWUI.AF	802.0	75.58	4.824e-06	US	
0001193125-26-029049	MK9E-2SKA.AF	360.0	362.48	2.31357e-05	US	
0001193125-26-029049	XSZL-T4JN.AF	206.0	211.39	1.34922e-05	US	
0001193125-26-029049	D8YG-NMUG.AF	20.0	19.6	1.251e-06	US	
0001193125-26-029049	PYEE-7YSO.AF	79.0	80.63	5.1463e-06	US	
0001193125-26-029049	PCGS-HZ63.AF	40.0	40.56	2.5888e-06	US	
0001193125-26-029049	8P2L-GWV4.AF	52.0	4.16	2.655e-07	US	
0001193125-26-029049	XIXO-TCAM.AF	20.0	20.0	1.2765e-06	US	
0001193125-26-029049	GOA7-SF23.AF	23.0	1.87	1.194e-07	US	
0001193125-26-029049	A70K-CS9Y.AF	58.0	57.91	3.6962e-06	US	
0001193125-26-029049	BX0W-0V5T.AF	155.0	157.97	1.00826e-05	US	
0001193125-26-029049	6J0S-MT6L.AF	306.0	24.51	1.5644e-06	US	
0001193125-26-029049	JW5I-CYJQ.AF	127.0	10.16	6.485e-07	US	
0001193125-26-029049	59KT-HWOX.AF	1303.0	104.27	6.6551e-06	US	
0001193125-26-029049	E2C9-Y6FD.AF	270.0	21.59	1.378e-06	US	
0001193125-26-029049	G0BE-0NDP.AF	300.0	303.98	1.94018e-05	US	
0001193125-26-029049	RFUL-SKFT.AF	46.0	46.73	2.9826e-06	US	
0001193125-26-029049	2OOQ-EPVI.AF	338.0	332.52	2.12234e-05	US	
0001193125-26-029049	UA2R-4QQJ.AF	35.0	35.76	2.2824e-06	US	
0001193125-26-029049	UEXM-5BRN.AF	102.0	102.52	6.5434e-06	US	
0001193125-26-029049	53JN-8VZ3.AF	15.0	14.99	9.568e-07	US	
0001193125-26-029049	A844-JRPJ.AF	301.0	300.19	1.91599e-05	US	
0001193125-26-029049	GBB8-7AO3.AF	562.0	44.93	2.8677e-06	US	
0001193125-26-029049	KPTW-6FTF.AF	60.0	59.68	3.8091e-06	US	
0001193125-26-029049	T7IU-80D4.AF	348.0	350.97	2.2401e-05	US	
0001193125-26-029049	8L2S-BBXR.AF	1034.0	1061.79	6.77699e-05	US	
0001193125-26-029049	M6BT-WA8F.AF	42.0	3.34	2.132e-07	US	
0001193125-26-029049	AZ8X-M0UT.AF	43.0	42.09	2.6864e-06	US	
0001193125-26-029049	0Z84-LNEJ.AF	797.0	789.09	5.03645e-05	US	
0001193125-26-029049	786Z-HSPX.AF	70.0	70.32	4.4882e-06	US	
0001193125-26-029049	MQ9O-L14E.AF	135.0	10.82	6.906e-07	US	
0001193125-26-029049	E3TE-KKUX.AF	389.0	31.09	1.9844e-06	US	
0001193125-26-029049	PF3Y-K56L.AF	712.0	719.06	4.58948e-05	US	
0001193125-26-029049	WVGZ-Y85X.AF	66.0	5.27	3.364e-07	US	
0001193125-26-029049	4GRU-RENX.AF	26.0	2.1	1.34e-07	US	
0001193125-26-029049	5RRT-6JFK.AF	61.0	4.9	3.127e-07	US	
0001193125-26-029049	IBFV-E96I.AF	19.0	19.17	1.2235e-06	US	
0001193125-26-029049	I1TF-OHSF.AF	125.0	10.01	6.389e-07	US	
0001193125-26-029049	8X9I-J15E.AF	64.0	33.99	2.1694e-06	US	
0001193125-26-029049	BWD2-ATGN.AF	35.0	35.19	2.246e-06	US	
0001193125-26-029049	AE0V-X0DR.AF	83.0	83.92	5.3563e-06	US	
0001193125-26-029049	5G37-H2II.AF	203.0	205.9	1.31418e-05	US	
0001193125-26-029049	XIO2-YIZP.AF	872.0	893.36	5.70196e-05	US	
0001193125-26-029049	MHXI-98VG.AF	21.0	20.95	1.3372e-06	US	
0001193125-26-029049	HB8L-V1D6.AF	175.0	181.92	1.16112e-05	US	
0001193125-26-029049	L0N7-F8NR.AF	35.0	34.59	2.2077e-06	US	
0001193125-26-029049	GNTF-AIB9.AF	167.0	13.36	8.527e-07	US	
0001193125-26-029049	5QR9-E004.AF	166.0	13.31	8.495e-07	US	
0001193125-26-029049	O5RM-0BBF.AF	456.0	36.49	2.329e-06	US	
0001193125-26-029049	94X5-7UPX.AF	206.0	209.93	1.3399e-05	US	
0001193125-26-029049	HBGX-85OJ.AF	122.0	122.14	7.7957e-06	US	
0001193125-26-029049	IFNV-XKWM.AF	114.0	113.15	7.2219e-06	US	
0001193125-26-029049	FW63-3XLP.AF	48.0	47.48	3.0305e-06	US	
0001193125-26-029049	D8K9-HD99.AF	114.0	115.92	7.3987e-06	US	
0001193125-26-029049	IPKD-KPV4.AF	1150.0	1157.14	7.38557e-05	US	
0001193125-26-029049	HF9S-IGEK.AF	218.0	215.34	1.37443e-05	US	
0001193125-26-029049	JAKK-T4FL.AF	301.0	309.58	1.97593e-05	US	
0001193125-26-029049	OXWB-9LUS.AF	26.0	2.09	1.334e-07	US	
0001193125-26-029049	Y8ZR-4NO6.AF	194.0	15.55	9.925e-07	US	
0001193125-26-029049	IKNW-1G7S.AF	246.0	252.34	1.61059e-05	US	
0001193125-26-029049	9EBP-LGC3.AF	329.0	55.47	3.5404e-06	US	
0001193125-26-029049	JVGJ-QCDO.AF	10.0	0.83	5.3e-08	US	
0001193125-26-029049	FHRG-XMYP.AF	22.0	22.04	1.4067e-06	US	
0001193125-26-029049	IW39-XNT1.AF	22.0	22.01	1.4048e-06	US	
0001193125-26-029049	U6R4-1VYC.AF	376.0	30.06	1.9186e-06	US	
0001193125-26-029049	U8ZN-EUJW.AF	1057.0	1075.01	6.86136e-05	US	
0001193125-26-029049	4CYS-XHYY.AF	73.0	32.58	2.0795e-06	US	
0001193125-26-029049	2LDN-OR17.AF	1135.0	90.82	5.7967e-06	US	
0001193125-26-029049	91KZ-78W5.AF	161.0	12.87	8.214e-07	US	
0001193125-26-029049	FSVF-WKYQ.AF	43.0	3.41	2.176e-07	US	
0001193125-26-029049	9H8O-K8R4.AF	232.0	232.64	1.48485e-05	US	
0001193125-26-029049	VTKH-ITMI.AF	11.0	0.84	5.36e-08	US	
0001193125-26-029049	WNW8-8OQ9.AF	74.0	73.72	4.7053e-06	US	
0001193125-26-029049	S6SJ-3T8G.AF	12.0	11.86	7.57e-07	US	
0001193125-26-029049	CSUL-SI4X.AF	123.0	9.8	6.255e-07	US	
0001193125-26-029049	5S5Q-P5ZI.AF	166.0	167.79	1.07094e-05	US	
0001193125-26-029049	ZL4I-85KH.AF	299.0	23.92	1.5267e-06	US	
